         * spice3 file created from 8bit_dac.ext - technology: sky130a
         Transient Analysis  Tue May  9 01:16:49  2023
--------------------------------------------------------------------------------
Index   time            v(vout)         
--------------------------------------------------------------------------------
0	0.000000e+00	2.465955e-05	
1	1.000000e-12	1.677163e-03	
2	2.000000e-12	3.182635e-03	
3	4.000000e-12	5.972703e-03	
4	8.000000e-12	1.050299e-02	
5	1.600000e-11	1.710168e-02	
6	3.200000e-11	2.664104e-02	
7	6.400000e-11	3.186469e-02	
8	1.000000e-10	-8.29945e-04	
9	1.064000e-10	-1.90623e-02	
10	1.192000e-10	-5.00919e-02	
11	1.448000e-10	-1.06301e-01	
12	1.960000e-10	-2.21896e-01	
13	2.984000e-10	-3.77868e-01	
14	4.127579e-10	1.421490e-01	
15	5.185420e-10	1.521600e+00	
16	6.100070e-10	2.012859e+00	
17	7.086995e-10	2.154316e+00	
18	8.354772e-10	2.342502e+00	
19	9.796487e-10	2.458549e+00	
20	1.252916e-09	2.625529e+00	
21	1.664060e-09	2.768582e+00	
22	2.486348e-09	2.962548e+00	
23	3.662607e-09	3.112969e+00	
24	6.015125e-09	3.246777e+00	
25	9.982971e-09	3.285596e+00	
26	1.593790e-08	3.289522e+00	
27	2.582631e-08	3.285610e+00	
28	4.536801e-08	3.289284e+00	
29	8.445140e-08	3.285320e+00	
30	1.626182e-07	3.288987e+00	
31	3.189517e-07	3.285227e+00	
32	6.316189e-07	3.288984e+00	
33	1.256953e-06	3.285232e+00	
34	2.507622e-06	3.288984e+00	
35	5.000100e-06	3.285233e+00	
36	5.000110e-06	3.285888e+00	
37	5.000130e-06	3.286703e+00	
38	5.000170e-06	3.289517e+00	
39	5.000200e-06	3.294399e+00	
40	5.000201e-06	3.294510e+00	
41	5.000202e-06	3.294732e+00	
42	5.000204e-06	3.295180e+00	
43	5.000208e-06	3.296072e+00	
44	5.000217e-06	3.297703e+00	
45	5.000234e-06	3.299922e+00	
46	5.000269e-06	3.300996e+00	
47	5.000314e-06	3.297951e+00	
48	5.000360e-06	3.292807e+00	
49	5.000412e-06	3.291884e+00	
50	5.000479e-06	3.294313e+00	
51	5.000557e-06	3.292679e+00	
52	5.000660e-06	3.286597e+00	
53	5.000865e-06	3.275141e+00	
54	5.001274e-06	3.264552e+00	

Index   time            v(vout)         
--------------------------------------------------------------------------------
55	5.002094e-06	3.261283e+00	
56	5.003529e-06	3.264622e+00	
57	5.006399e-06	3.270581e+00	
58	5.011249e-06	3.272990e+00	
59	5.020948e-06	3.272931e+00	
60	5.040346e-06	3.273606e+00	
61	5.079142e-06	3.273856e+00	
62	5.156733e-06	3.274298e+00	
63	5.311917e-06	3.274128e+00	
64	5.589561e-06	3.274304e+00	
65	6.144850e-06	3.274129e+00	
66	7.255427e-06	3.274305e+00	
67	9.476581e-06	3.274129e+00	
68	1.000000e-05	3.274304e+00	
69	1.000001e-05	3.274404e+00	
70	1.000003e-05	3.274659e+00	
71	1.000007e-05	3.274910e+00	
72	1.000010e-05	3.274542e+00	
73	1.000011e-05	3.274316e+00	
74	1.000012e-05	3.273763e+00	
75	1.000015e-05	3.272601e+00	
76	1.000020e-05	3.272589e+00	
77	1.000020e-05	3.272707e+00	
78	1.000020e-05	3.272721e+00	
79	1.000020e-05	3.272749e+00	
80	1.000020e-05	3.272806e+00	
81	1.000020e-05	3.272926e+00	
82	1.000021e-05	3.273185e+00	
83	1.000022e-05	3.273768e+00	
84	1.000024e-05	3.275168e+00	
85	1.000028e-05	3.278723e+00	
86	1.000032e-05	3.283233e+00	
87	1.000037e-05	3.289007e+00	
88	1.000042e-05	3.293883e+00	
89	1.000049e-05	3.292415e+00	
90	1.000056e-05	3.283970e+00	
91	1.000064e-05	3.276705e+00	
92	1.000074e-05	3.273498e+00	
93	1.000083e-05	3.274754e+00	
94	1.000102e-05	3.275945e+00	
95	1.000130e-05	3.275726e+00	
96	1.000186e-05	3.273945e+00	
97	1.000297e-05	3.270509e+00	
98	1.000519e-05	3.265548e+00	
99	1.000965e-05	3.262776e+00	
100	1.001855e-05	3.262350e+00	
101	1.003635e-05	3.262078e+00	
102	1.007196e-05	3.261570e+00	
103	1.014318e-05	3.261393e+00	
104	1.028562e-05	3.261275e+00	
105	1.057049e-05	3.261375e+00	
106	1.114024e-05	3.261279e+00	
107	1.227974e-05	3.261374e+00	
108	1.455874e-05	3.261280e+00	
109	1.500010e-05	3.261373e+00	
110	1.500011e-05	3.261302e+00	
111	1.500013e-05	3.261238e+00	
112	1.500017e-05	3.263875e+00	

Index   time            v(vout)         
--------------------------------------------------------------------------------
113	1.500020e-05	3.268784e+00	
114	1.500020e-05	3.268895e+00	
115	1.500020e-05	3.269118e+00	
116	1.500020e-05	3.269567e+00	
117	1.500021e-05	3.270464e+00	
118	1.500022e-05	3.272106e+00	
119	1.500023e-05	3.274368e+00	
120	1.500027e-05	3.275558e+00	
121	1.500031e-05	3.272871e+00	
122	1.500036e-05	3.267937e+00	
123	1.500041e-05	3.267321e+00	
124	1.500048e-05	3.270151e+00	
125	1.500056e-05	3.268782e+00	
126	1.500067e-05	3.262390e+00	
127	1.500088e-05	3.248834e+00	
128	1.500131e-05	3.235057e+00	
129	1.500218e-05	3.230218e+00	
130	1.500370e-05	3.233911e+00	
131	1.500673e-05	3.241238e+00	
132	1.501200e-05	3.245016e+00	
133	1.502253e-05	3.245710e+00	
134	1.504361e-05	3.247003e+00	
135	1.508575e-05	3.247817e+00	
136	1.517004e-05	3.248534e+00	
137	1.533863e-05	3.248335e+00	
138	1.563510e-05	3.248534e+00	
139	1.622805e-05	3.248338e+00	
140	1.741394e-05	3.248533e+00	
141	1.978572e-05	3.248339e+00	
142	2.000000e-05	3.248531e+00	
143	2.000001e-05	3.248641e+00	
144	2.000003e-05	3.248940e+00	
145	2.000007e-05	3.249302e+00	
146	2.000010e-05	3.248960e+00	
147	2.000011e-05	3.248721e+00	
148	2.000012e-05	3.248120e+00	
149	2.000015e-05	3.246708e+00	
150	2.000020e-05	3.245657e+00	
151	2.000020e-05	3.245715e+00	
152	2.000020e-05	3.245730e+00	
153	2.000020e-05	3.245762e+00	
154	2.000020e-05	3.245835e+00	
155	2.000021e-05	3.246014e+00	
156	2.000022e-05	3.246525e+00	
